name,category,subcategory,address,city,country,latitude,longitude,accepts_dogs,accepts_cats,dogs_on_leash_only,outdoor_seating,water_bowl_provided,rating,description,verified,source,opening_hours
Station ZA Chanas,station_carburant,,ZA Le Parc du Soleil - Route Nationale 7,Chanas,France,45.324651,4.808288,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🚗 Lavage auto  🚗 Lavage  🔵 Gaz  💳 DAB. (38150 Chanas)",true,prix_carburants_gouv,
Station 435 Neufchâtel-Hardelot,station_carburant,,435 AVENUE FRANCOIS 1ER,Neufchâtel-Hardelot,France,50.632119,1.584391,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 CB 24h/24. (62152 Neufchâtel-Hardelot)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Saujon,station_carburant,,ROUTE DE SAINTES,Saujon,France,45.679,-0.915,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (17600 Saujon)",true,prix_carburants_gouv,Ouvert 24h/24
Station Chemin Épercieux-Saint-Paul,station_carburant,,Chemin de Bois Vert,Épercieux-Saint-Paul,France,45.8102,4.19681,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 DAB. (42510 Épercieux-Saint-Paul)",true,prix_carburants_gouv,
Station 16 Saint-Pois,station_carburant,,16 Rte de Saint-Laurent,Saint-Pois,France,48.751254,-1.067035,true,false,true,false,false,,"⛽ Diesel, SP95. 💳 CB 24h/24  💳 DAB. (50670 Saint-Pois)",true,prix_carburants_gouv,Ouvert 24h/24
Station LIEU Bapaume,station_carburant,,LIEU DIT LA FABRIQUE A SUCRE,Bapaume,France,50.104,2.85,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (62450 Bapaume)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Cléon,station_carburant,,ROUTE DE TOURVILLE,Cléon,France,49.307,1.029,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (76410 Cléon)",true,prix_carburants_gouv,Ouvert 24h/24
Station 16 Luxé,station_carburant,,16 route d’aigre,Luxé,France,45.887867,0.105651,true,false,true,false,false,,"⛽ Diesel, SP95. 📦 Relais colis  🛒 Boutique  🔧 Gonflage. (16230 Luxé)",true,prix_carburants_gouv,
Station CHAMPILORY Oinville-Saint-Liphard,station_carburant,,CHAMPILORY RN20,Oinville-Saint-Liphard,France,48.224837,1.951148,true,false,true,false,false,,"⛽ Diesel, SP95. 💳 CB 24h/24. (28310 Oinville-Saint-Liphard)",true,prix_carburants_gouv,Ouvert 24h/24
Station 47 Pineuilh,station_carburant,,47 AVENUE DU PRESIDENT HERRIOT,Pineuilh,France,44.842,0.228,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (33220 Pineuilh)",true,prix_carburants_gouv,Ouvert 24h/24
Station 33 Airaines,station_carburant,,33 AVENUE DU GENERAL LECLERC,Airaines,France,49.962994,1.943541,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage. (80270 Airaines)",true,prix_carburants_gouv,
Station 1293 Loire-sur-Rhône,station_carburant,,1293 Route de Beaucaire (Ex.45 R.N. 86),Loire-sur-Rhône,France,45.56,4.81,true,false,true,false,false,,⛽ Carburant. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🔵 Gaz. (69700 Loire-sur-Rhône),true,prix_carburants_gouv,"Lun 07.00-19.00, Mar 07.00-19.00, Mer 07.00-19.00"
Station Avenue Lanuéjouls,station_carburant,,Avenue du rouergue,Lanuéjouls,France,44.424,2.156,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🔵 Gaz  💳 CB 24h/24  💳 DAB. (12350 Lanuéjouls)",true,prix_carburants_gouv,Ouvert 24h/24
Station 11 Avricourt,station_carburant,,11 GRANDE RUE,Avricourt,France,48.644342,6.805916,true,false,true,false,false,,"⛽ Diesel, SP95. 🛒 Boutique. (54450 Avricourt)",true,prix_carburants_gouv,
Station 237 Lambersart,station_carburant,,237 Avenue de l'Hippodrome,Lambersart,France,50.645,3.029,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (59130 Lambersart)",true,prix_carburants_gouv,
Station 78 Dieppe,station_carburant,,78 RUE GAMBETTA,Dieppe,France,49.916,1.075,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (76200 Dieppe)",true,prix_carburants_gouv,
Station 24 Eu,station_carburant,,24 BD. FAIDHERBE - RD 925,Eu,France,50.051,1.423,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (76260 Eu)",true,prix_carburants_gouv,
Station 64 La Celle-Saint-Cloud,station_carburant,,64 Avenue Lucien-René Duchesne,La Celle-Saint-Cloud,France,48.837,2.13,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (78170 La Celle-Saint-Cloud)",true,prix_carburants_gouv,
Station 130 Saint-Rémy,station_carburant,,130 Avenue de NANTES,Saint-Rémy,France,46.348104,-0.509968,true,false,true,false,false,,⛽ Carburant. 🔧 Gonflage  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (79000 Saint-Rémy),true,prix_carburants_gouv,Ouvert 24h/24
Station 100 Arnouville,station_carburant,,100 Avenue de la République,Arnouville,France,48.982,2.431,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (95400 Arnouville)",true,prix_carburants_gouv,
Station 5 Eaubonne,station_carburant,,5 Avenue Voltaire,Eaubonne,France,48.994,2.28,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (95600 Eaubonne)",true,prix_carburants_gouv,
Station BOULEVARD Vertou,station_carburant,,BOULEVARD DE L'EUROPE,Vertou,France,47.173,-1.474,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (44120 Vertou)",true,prix_carburants_gouv,Ouvert 24h/24
Station RN Fourques,station_carburant,,RN 113,Fourques,France,43.691,4.605,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (30300 Fourques)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Fos-sur-Mer,station_carburant,,Avenue Georges Pompidou,Fos-sur-Mer,France,43.464953,4.940671,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚗 Lavage  🔵 Gaz  💳 DAB. (13270 Fos-sur-Mer)",true,prix_carburants_gouv,
Station 63 Soisy-sous-Montmorency,station_carburant,,63 AVENUE DE PARIS,Soisy-sous-Montmorency,France,48.990754,2.289238,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (95230 Soisy-sous-Montmorency)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Écueillé,station_carburant,,Rue du 11 Novembre 1918,Écueillé,France,47.08083,1.346482,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🚗 Lavage  🔵 Gaz  💳 DAB. (36240 Écueillé)",true,prix_carburants_gouv,
Station ZI Lure,station_carburant,,ZI Aux Cloyes,Lure,France,47.683,6.518,true,false,true,false,false,,"⛽ Diesel, SP95, GPL, E10. 🛒 Boutique  🛒 Boutique  💳 CB 24h/24  💳 DAB. (70200 Lure)",true,prix_carburants_gouv,Ouvert 24h/24
Station 6 Saint-Nabord,station_carburant,,6 Faubourg de Remiremont,Saint-Nabord,France,48.026186,6.580887,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 CB 24h/24. (88200 Saint-Nabord)",true,prix_carburants_gouv,Ouvert 24h/24
Station 53 Bernay,station_carburant,,53 BD SYLLA LEFEVRE,Bernay,France,49.088669,0.602928,true,false,true,false,false,,"⛽ Diesel, SP95, E85. 💳 CB 24h/24. (27300 Bernay)",true,prix_carburants_gouv,Ouvert 24h/24
Station 314 Le Mans,station_carburant,,314 AV RHIN ET DANUBE,Le Mans,France,48.023,0.183,true,false,true,false,false,,⛽ Carburant. 🛒 Boutique  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (72000 Le Mans),true,prix_carburants_gouv,"Lun 07.00-21.00, Mar 07.00-21.00, Mer 07.00-21.00"
Station Place Le Loroux-Bottereau,station_carburant,,Place Bretagne,Le Loroux-Bottereau,France,47.237,-1.35,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24  💳 DAB. (44430 Le Loroux-Bottereau)",true,prix_carburants_gouv,Ouvert 24h/24
Station 20 Soisy-sous-Montmorency,station_carburant,,20 AV.DE PARIS,Soisy-sous-Montmorency,France,48.9869,2.29595,true,false,true,false,false,,⛽ Diesel. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🔧 Gonflage. (95230 Soisy-sous-Montmorency),true,prix_carburants_gouv,
Station 12/14 Rosny-sous-Bois,station_carburant,,12/14 BD.GABRIEL PERI - TOTAL,Rosny-sous-Bois,France,48.878,2.482,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (93110 Rosny-sous-Bois)",true,prix_carburants_gouv,
Station FAUBOURG Langres,station_carburant,,FAUBOURG DE LA COLLINIERE,Langres,France,47.87,5.33,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🛒 Boutique  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (52200 Langres)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1 Dieulouard,station_carburant,,1 AVENUE DU GENERAL DE GAULLE,Dieulouard,France,48.846,6.071,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🔵 Gaz  💳 CB 24h/24. (54380 Dieulouard)",true,prix_carburants_gouv,Ouvert 24h/24
Station 90 Brive-la-Gaillarde,station_carburant,,90 AV RIBOT,Brive-la-Gaillarde,France,45.165,1.511,true,false,true,false,false,,"⛽ Diesel, GPL. (19100 Brive-la-Gaillarde)",true,prix_carburants_gouv,
Station rue Vittel,station_carburant,,rue du lieutenant gauffre,Vittel,France,48.198084,5.940326,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔵 Gaz  💳 DAB. (88800 Vittel)",true,prix_carburants_gouv,
Station AVENUE Roujan,station_carburant,,AVENUE DE PEZENAS,Roujan,France,43.501,3.32,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🛒 Boutique  🔧 Gonflage  🏕️ Camping-cars. (34320 Roujan)",true,prix_carburants_gouv,Ouvert 24h/24
Station 36 Metz,station_carburant,,36 Route de Lorry,Metz,France,49.130563,6.157471,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. (57050 Metz)",true,prix_carburants_gouv,
Station ZAC Le Cannet,station_carburant,,"ZAC Les Mimosas, 374 Av. Général de Gaulle",Le Cannet,France,43.569,6.996,true,false,true,false,false,,"⛽ Diesel, E85, E10. 💳 CB 24h/24. (06110 Le Cannet)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue Les Ulis,station_carburant,,Avenue des Cévennes,Les Ulis,France,48.682,2.173,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 CB 24h/24. (91940 Les Ulis)",true,prix_carburants_gouv,Ouvert 24h/24
Station 3 Neuilly-Plaisance,station_carburant,,3 CHEMIN DE MEAUX,Neuilly-Plaisance,France,48.862,2.51,true,false,true,false,false,,"⛽ Diesel, SP98. (93360 Neuilly-Plaisance)",true,prix_carburants_gouv,"Lun 06.30-19.30, Mar 06.30-19.30, Mer 06.30-19.30"
Station 4 Nevers,station_carburant,,4 FAUBOURG DU GRAND MOUESSE,Nevers,France,46.99,3.187,true,false,true,false,false,,"⛽ Diesel, E85. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (58000 Nevers)",true,prix_carburants_gouv,"Lun 06.00-21.00, Mar 06.00-21.00, Mer 06.00-21.00"
Station ZAC Sérifontaine,station_carburant,,ZAC LA REMIS DU FRIER,Sérifontaine,France,49.356,1.77,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🚗 Lavage auto  🚗 Lavage  🔵 Gaz. (60590 Sérifontaine)",true,prix_carburants_gouv,Ouvert 24h/24
Station ALLEE Saint-Jean-d'Illac,station_carburant,,ALLEE JEAN JACQUES ROUSSEAU,Saint-Jean-d'Illac,France,44.81,-0.775,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (33127 Saint-Jean-d'Illac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 33 Fénétrange,station_carburant,,33 rue du Maréchal Leclerc,Fénétrange,France,48.843,7.021,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🔵 Gaz. (57930 Fénétrange)",true,prix_carburants_gouv,Ouvert 24h/24
Station Route Gourin,station_carburant,,Route de Quimper,Gourin,France,48.14145,-3.61998,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz. (56110 Gourin)",true,prix_carburants_gouv,
Station ZAC Déols,station_carburant,,ZAC DU GRAND DEOLS,Déols,France,46.819,1.746,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🔵 Gaz  💳 DAB. (36130 Déols)",true,prix_carburants_gouv,
Station AUTOROUTE Marchaux-Chaudefontaine,station_carburant,,AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX,Marchaux-Chaudefontaine,France,47.32512,6.11672,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (25640 Marchaux-Chaudefontaine)",true,prix_carburants_gouv,
Station Rue Pont-à-Mousson,station_carburant,,Rue Nicolas Pierson,Pont-à-Mousson,France,48.921,6.058,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (54700 Pont-à-Mousson)",true,prix_carburants_gouv,Ouvert 24h/24
Station AUTOROUTE Avignonet-Lauragais,station_carburant,,AUTOROUTE A61 - AIRE DU PORT LAURAGAIS SUD,Avignonet-Lauragais,France,43.353321,1.806324,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (31290 Avignonet-Lauragais)",true,prix_carburants_gouv,
Station Le Cressensac-Sarrazac,station_carburant,,Le Bourg - RN 20,Cressensac-Sarrazac,France,45.021,1.52,true,false,true,false,false,,"⛽ Diesel, E10. 🔧 Gonflage  💳 CB 24h/24. (46600 Cressensac-Sarrazac)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Bidache,station_carburant,,ROUTE DE CAME,Bidache,France,43.48409,-1.13843,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🛒 Boutique  🍽️ Restauration  🔵 Gaz  💳 DAB. (64520 Bidache)",true,prix_carburants_gouv,
Station Avenue Thiers,station_carburant,,Avenue Léo Lagrange,Thiers,France,45.849,3.537,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 CB 24h/24. (63300 Thiers)",true,prix_carburants_gouv,Ouvert 24h/24
Station RUE Marigny-Le-Lozon,station_carburant,,RUE DE LA CHAPONIERE,Marigny-Le-Lozon,France,49.09916,-1.24241,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 DAB. (50570 Marigny-Le-Lozon)",true,prix_carburants_gouv,
Station 2 Val d'Erdre-Auxence,station_carburant,,2 RUE DES CLORIES,Val d'Erdre-Auxence,France,47.52,-0.88,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 DAB. (49370 Val d'Erdre-Auxence)",true,prix_carburants_gouv,
Station ZA Saint-Clar,station_carburant,,ZA Bellevue,Saint-Clar,France,43.886,0.761,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (32380 Saint-Clar)",true,prix_carburants_gouv,Ouvert 24h/24
Station 117 Villejuif,station_carburant,,117 BLD MAXIME GORKI,Villejuif,France,48.793,2.37,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🚗 Lavage auto  🔵 Gaz. (94800 Villejuif)",true,prix_carburants_gouv,Ouvert 24h/24
Station 7 Saint-Memmie,station_carburant,,7 avenue Jacques Simon,Saint-Memmie,France,48.953,4.382,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (51470 Saint-Memmie)",true,prix_carburants_gouv,"Lun 07.30-19.00, Mar 07.30-19.00, Mer 07.30-19.00"
Station 320 Clamart,station_carburant,,320 AV DU GENERAL DE GAULLE,Clamart,France,48.785,2.251,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (92140 Clamart)",true,prix_carburants_gouv,Ouvert 24h/24
Station Route Voglans,station_carburant,,Route de l'aéroport,Voglans,France,45.63899,5.891544,true,false,true,false,false,,"⛽ Diesel, E10. (73420 Voglans)",true,prix_carburants_gouv,
Station 38 Lyon,station_carburant,,38 rue du moulin à vent,Lyon,France,45.73012,4.85621,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔵 Gaz  💳 DAB. (69200 Lyon)",true,prix_carburants_gouv,
Station Z.A.C. Ballancourt-sur-Essonne,station_carburant,,Z.A.C. de l'Aunaye,Ballancourt-sur-Essonne,France,48.531,2.388,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 📦 Relais colis  🔵 Gaz  💳 CB 24h/24. (91610 Ballancourt-sur-Essonne)",true,prix_carburants_gouv,Ouvert 24h/24
Station 238 Paris,station_carburant,,238 RUE DE CHARENTON,Paris,France,48.83905,2.38906,true,false,true,false,false,,⛽ Diesel. (75012 Paris),true,prix_carburants_gouv,
Station Route Châteauneuf-sur-Cher,station_carburant,,Route de Levet,Châteauneuf-sur-Cher,France,46.86,2.328,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 📦 Relais colis  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (18190 Châteauneuf-sur-Cher)",true,prix_carburants_gouv,Ouvert 24h/24
Station Route Questembert,station_carburant,,Route de la Gare,Questembert,France,47.6821,-2.44896,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔵 Gaz  💳 DAB. (56230 Questembert)",true,prix_carburants_gouv,
Station RUE Les Abrets en Dauphiné,station_carburant,,RUE DE LA REPUBLIQUE,Les Abrets en Dauphiné,France,45.537,5.577,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🔧 Gonflage  🚗 Lavage auto  🔵 Gaz  💳 CB 24h/24. (38490 Les Abrets en Dauphiné)",true,prix_carburants_gouv,Ouvert 24h/24
Station Z.A. Caylus,station_carburant,,Z.A. le Chirou,Caylus,France,44.2314,1.75828,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🚻 Toilettes  🔧 Gonflage  🔵 Gaz  💳 DAB. (82160 Caylus)",true,prix_carburants_gouv,
Station Clos Plourin-lès-Morlaix,station_carburant,,Clos Saint-Fiacre,Plourin-lès-Morlaix,France,48.558,-3.824,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🔵 Gaz  💳 CB 24h/24. (29600 Plourin-lès-Morlaix)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Damparis,station_carburant,,ROUTE NATIONALE 73,Damparis,France,47.048889,5.429444,true,false,true,false,false,,⛽ Diesel. (39500 Damparis),true,prix_carburants_gouv,
Station rue Locmaria-Plouzané,station_carburant,,rue du Pont de bois,Locmaria-Plouzané,France,48.37506,-4.64481,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. (29280 Locmaria-Plouzané)",true,prix_carburants_gouv,
Station 37 Varennes-sur-Allier,station_carburant,,37 avenue de Lyon,Varennes-sur-Allier,France,46.308475,3.412964,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 💳 CB 24h/24. (03150 Varennes-sur-Allier)",true,prix_carburants_gouv,Ouvert 24h/24
Station 77 Hauts de Bienne,station_carburant,,77 Rue de la République,Hauts de Bienne,France,46.52443,6.02145,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🔧 Gonflage. (39400 Hauts de Bienne)",true,prix_carburants_gouv,
Station 4 La Norville,station_carburant,,4 Route de Marolles,La Norville,France,48.578,2.258,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  💳 CB 24h/24  💳 DAB. (91290 La Norville)",true,prix_carburants_gouv,Ouvert 24h/24
Station Lieu-dit Sorbo-Ocagnano,station_carburant,,Lieu-dit Querciolo,Sorbo-Ocagnano,France,42.487,9.48,true,false,true,false,false,,"⛽ Diesel, SP95. 🛒 Boutique  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (20213 Sorbo-Ocagnano)",true,prix_carburants_gouv,Ouvert 24h/24
Station L'Aubinière Ancenis-Saint-Géréon,station_carburant,,L'Aubinière,Ancenis-Saint-Géréon,France,47.397,-1.19,true,false,true,false,false,,"⛽ Diesel, SP95, GPL, SP98. 🛒 Boutique  🛒 Boutique  💳 CB 24h/24. (44150 Ancenis-Saint-Géréon)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Mourmelon-le-Grand,station_carburant,,Rue des Tournières,Mourmelon-le-Grand,France,49.135,4.366,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage  🔵 Gaz  💳 CB 24h/24. (51400 Mourmelon-le-Grand)",true,prix_carburants_gouv,Ouvert 24h/24
Station ZA Neuvy-Saint-Sépulchre,station_carburant,,ZA  Le Fay,Neuvy-Saint-Sépulchre,France,46.59909,1.77655,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. (36230 Neuvy-Saint-Sépulchre)",true,prix_carburants_gouv,
Station place Sorgues,station_carburant,,place Wettenberg,Sorgues,France,44.005037,4.874756,true,false,true,false,false,,"⛽ Diesel, E10. 💳 DAB. (84700 Sorgues)",true,prix_carburants_gouv,
Station Route Valréas,station_carburant,,Route d'Orange,Valréas,France,44.373,4.981,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  📦 Relais colis  🍽️ Restauration  🔧 Gonflage. (84600 Valréas)",true,prix_carburants_gouv,Ouvert 24h/24
Station ZAE Saint-Geours-de-Maremne,station_carburant,,ZAE Atlantisud 90 rue du pays d'orthe,Saint-Geours-de-Maremne,France,43.714,-1.233,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🍽️ Restauration  🔧 Gonflage  🚗 Lavage auto  💳 CB 24h/24. (40230 Saint-Geours-de-Maremne)",true,prix_carburants_gouv,Ouvert 24h/24
Station QUART.LE Draguignan,station_carburant,,QUART.LE FLAYOSQUET 2218 AV. S. ALLENDE,Draguignan,France,43.531,6.414,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (83300 Draguignan)",true,prix_carburants_gouv,Ouvert 24h/24
